    0.939082700704333E+00   -0.149840283004603E-01
    0.961097249460992E+00   -0.155623257291065E-01
    0.978100997506630E+00   -0.159143528315034E-01
    0.990115301520685E+00   -0.160421123622809E-01
    0.997146593998239E+00   -0.159513537421482E-01
    0.999211576956200E+00   -0.156564560597694E-01
    0.996312256642771E+00   -0.151709143910299E-01
    0.988460811723404E+00   -0.145169454514292E-01
    0.975656455046929E+00   -0.137129875624071E-01
    0.957907570330375E+00   -0.127855163785984E-01
    0.935211991259230E+00   -0.117559159690833E-01
    0.907575067975970E+00   -0.106523363489395E-01
    0.874994261950737E+00   -0.949777224414778E-02
    0.837472374252918E+00   -0.832019776538198E-02
    0.795007027473890E+00   -0.714327122163101E-02
    0.747598475382110E+00   -0.599326900208544E-02
    0.695244457751158E+00   -0.489359720622714E-02
    0.637941951202980E+00   -0.386714964416902E-02
    0.575687817076531E+00   -0.293561814420822E-02
    0.508473802514716E+00   -0.211598640391649E-02
    0.436292883163048E+00   -0.142571793800141E-02
    0.359127411572110E+00   -0.872101109150804E-03
    0.276958833250650E+00   -0.462709200364243E-03
    0.189751323288938E+00   -0.188245388962697E-03
    0.974555328781169E-01   -0.431402338782285E-04
    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00
    0.976289406107103E-01   -0.995179838309783E-04
    0.190670013876553E+00   -0.447232718658446E-03
    0.278947125048928E+00   -0.107516145999875E-02
    0.362312054129406E+00   -0.202472514086113E-02
    0.440651902790112E+00   -0.326084788776093E-02
    0.513877064462820E+00   -0.475773034553334E-02
    0.581933211796510E+00   -0.644212190517680E-02
    0.644785499022628E+00   -0.825321446891142E-02
    0.702425965355905E+00   -0.101087880323719E-01
    0.754859905117630E+00   -0.119392617287355E-01
    0.802107530699216E+00   -0.136771685858318E-01
    0.844195708334410E+00   -0.152644242220074E-01
    0.881155566292631E+00   -0.166576900887364E-01
    0.913020359273420E+00   -0.178189047837091E-01
    0.939820571222033E+00   -0.187287551151938E-01
    0.961586707249073E+00   -0.193698867448707E-01
    0.978342951616886E+00   -0.197422225043278E-01
    0.990113296898365E+00   -0.198459004586835E-01
    0.996914236527449E+00   -0.196942159376079E-01
    0.998762835863904E+00   -0.193003721789630E-01
    0.995668791034514E+00   -0.186859214273742E-01
    0.987643362112704E+00   -0.178729448173343E-01
    0.974691167041528E+00   -0.168874400306123E-01
    0.956819157545465E+00   -0.157569598962909E-01
    0.934028583889096E+00   -0.145093809387595E-01
    0.906323347043838E+00   -0.131751386142077E-01
    0.873702631982808E+00   -0.117823575322748E-01
    0.836168009705203E+00   -0.103623561298150E-01
    0.793717306454388E+00   -0.894242472160356E-02
    0.746349748674386E+00   -0.755297127175996E-02
    0.694061735643967E+00   -0.621952817396285E-02
    0.636849106903166E+00   -0.496952073075728E-02
    0.574705597768269E+00   -0.382549937428672E-02
    0.507620979075531E+00   -0.280891620658368E-02
    0.435582989751361E+00   -0.193766549352968E-02
    0.358569824140178E+00   -0.122306114169857E-02
    0.276555870648553E+00   -0.675359837172270E-03
    0.189497042369503E+00   -0.289821654483221E-03
    0.973392971847113E-01   -0.706631402278603E-04
    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00
    0.978955247676754E-01   -0.155296738699791E-03
    0.191252872526316E+00   -0.658718187955337E-03
    0.279879596305112E+00   -0.153303237702634E-02
    0.363575510145258E+00   -0.279343864299120E-02
    0.442217623515936E+00   -0.439363479812744E-02
    0.515673599505572E+00   -0.627834820848652E-02
    0.583891948727184E+00   -0.836306597656409E-02
    0.646817587715976E+00   -0.105599060832080E-01
    0.704453929761647E+00   -0.127795909075105E-01
    0.756806213412363E+00   -0.149344323302886E-01
    0.803907646590474E+00   -0.169539982653209E-01
    0.845796906946692E+00   -0.187725505109572E-01
    0.882515585128475E+00   -0.203460391500293E-01
    0.914112889041526E+00   -0.216368295487415E-01
    0.940626006107806E+00   -0.226256389023070E-01
    0.962100735397662E+00   -0.233003603915043E-01
    0.978564675372528E+00   -0.236610283849329E-01
    0.990054323098974E+00   -0.237150935742705E-01
    0.996587310609946E+00   -0.234760815557319E-01
    0.998189917607485E+00   -0.229647853003379E-01
    0.994871667590837E+00   -0.222034032928242E-01
    0.986650021599785E+00   -0.212208976649105E-01
    0.973528833938200E+00   -0.200446061222196E-01
    0.955518779493871E+00   -0.187077822893982E-01
    0.932620203869816E+00   -0.172404820715407E-01
    0.904838783480679E+00   -0.156774820919528E-01
    0.872172854533442E+00   -0.140499187118515E-01
    0.834624226328096E+00   -0.123920783075651E-01
    0.792189877505185E+00   -0.107349467916092E-01
    0.744867999814280E+00   -0.911065249143847E-02
    0.692653797417578E+00   -0.754883006648538E-02
    0.635540964246155E+00   -0.607773193873371E-02
    0.573520965472999E+00   -0.472404756644468E-02
    0.506580534853613E+00   -0.350999956614650E-02
    0.434702915222228E+00   -0.245731399873762E-02
    0.357863061356295E+00   -0.157977052634227E-02
    0.276027308281914E+00   -0.891357054110945E-03
    0.189150381917831E+00   -0.394816919197672E-03
    0.971671957450401E-01   -0.988995036833298E-04
    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00
    0.982686393048360E-01   -0.213989420977221E-03
    0.192051135962622E+00   -0.896309780901642E-03
    0.281104482429610E+00   -0.204948991709929E-02
    0.365205088658404E+00   -0.367301510682604E-02
    0.444180533873992E+00   -0.568564928958116E-02
    0.517893422653812E+00   -0.801750428263114E-02
    0.586261101928796E+00   -0.105426679261813E-01
    0.649242512010830E+00   -0.131654405437228E-01
    0.706833053642507E+00   -0.157659761930627E-01
    0.759058854727469E+00   -0.182560444396501E-01
    0.805960575654086E+00   -0.205496933410338E-01
    0.847595554898277E+00   -0.225846668520767E-01
    0.884019775844323E+00   -0.243138475218531E-01
    0.915295083585096E+00   -0.257036029934958E-01
    0.941474178590661E+00   -0.267393087261059E-01
    0.962609633293031E+00   -0.274116031283711E-01
    0.978742732460427E+00   -0.277287581136934E-01
    0.989912510256858E+00   -0.276994556676174E-01
    0.996147442183367E+00   -0.273463890672832E-01
    0.997473777973520E+00   -0.266905831351934E-01
    0.993908993597810E+00   -0.257628866263296E-01
    0.985469215585482E+00   -0.245921676397595E-01
    0.972163712251027E+00   -0.232132240002988E-01
    0.954001332685581E+00   -0.216594221327513E-01
    0.930985741907058E+00   -0.199668515549974E-01
    0.903120741001740E+00   -0.181709137730240E-01
    0.870406275977555E+00   -0.163073518376510E-01
    0.832842378309884E+00   -0.144116829896762E-01
    0.790426191214595E+00   -0.125182248438481E-01
    0.743154119339039E+00   -0.106608811140938E-01
    0.691020233875874E+00   -0.887166521216690E-02
    0.634016078422129E+00   -0.718101267885404E-02
    0.572130821408014E+00   -0.561766154181576E-02
    0.505348094277769E+00   -0.420635350861878E-02
    0.433648095817394E+00   -0.297166148803128E-02
    0.357001043400937E+00   -0.193045655928514E-02
    0.275370962979305E+00   -0.110227939427372E-02
    0.188706091651336E+00   -0.494548431672513E-03
    0.969435770489528E-01   -0.125773466108240E-03
    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00
    0.987762367380873E-01   -0.286954724244979E-03
    0.193096186035094E+00   -0.117280397857443E-02
    0.282689317009468E+00   -0.265283790906945E-02
    0.367256702671956E+00   -0.469416305961463E-02
    0.446618906463694E+00   -0.718979260550223E-02
    0.520587085586269E+00   -0.100237856142293E-01
    0.589095017715184E+00   -0.130497238202528E-01
    0.652086255536266E+00   -0.161309895766424E-01
    0.709580839457036E+00   -0.191411925399011E-01
    0.761615255928250E+00   -0.219696775681409E-01
    0.808251087910283E+00   -0.245331608707204E-01
    0.849567053727361E+00   -0.267641864596135E-01
    0.885632352690847E+00   -0.286215358599942E-01
    0.916530696703405E+00   -0.300769291163406E-01
    0.942321288110207E+00   -0.311209411402078E-01
    0.963074801716325E+00   -0.317540550917548E-01
    0.978834659911391E+00   -0.319878298964930E-01
    0.989653340837281E+00   -0.318414833224953E-01
    0.995559091437630E+00   -0.313393525754215E-01
    0.996587435208040E+00   -0.305118897478257E-01
    0.992754561288772E+00   -0.293906578588258E-01
    0.984082548886714E+00   -0.280122024684572E-01
    0.970579057039210E+00   -0.264117725491098E-01
    0.952256382818931E+00   -0.246285972829836E-01
    0.929116598551671E+00   -0.226994043308433E-01
    0.901165110229264E+00   -0.206638306331542E-01
    0.868400350085389E+00   -0.185586671871362E-01
    0.830822606729806E+00   -0.164223464522378E-01
    0.788427430952963E+00   -0.142906872238388E-01
    0.741210508017038E+00   -0.121996078301487E-01
    0.689163880142078E+00   -0.101830111030522E-01
    0.632277736038768E+00   -0.827305920359507E-02
    0.570538253715840E+00   -0.650069312588383E-02
    0.503927569833586E+00   -0.489304145879299E-02
    0.432421404171841E+00   -0.347724743929106E-02
    0.355989299561927E+00   -0.227459110472684E-02
    0.274589274472589E+00   -0.130792277104534E-02
    0.188171584531963E+00   -0.592687630122395E-03
    0.966673443102343E-01   -0.151591703996209E-03
    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00
    0.994317195728431E-01   -0.375139520631147E-03
    0.194432555352990E+00   -0.149751268871250E-02
    0.284674262026606E+00   -0.336428557824226E-02
    0.369810458876624E+00   -0.591572301305370E-02
    0.449588113192201E+00   -0.897381714188500E-02
    0.523827996348855E+00   -0.123990993613459E-01
    0.592434648783243E+00   -0.159801494117136E-01
    0.655386969123176E+00   -0.195698686560264E-01
    0.712709092258705E+00   -0.230038931541178E-01
    0.764474983519030E+00   -0.261756328557320E-01
    0.810765368943943E+00   -0.289897388792697E-01
    0.851684673552762E+00   -0.313886807675146E-01
    0.887324247881012E+00   -0.333360477849953E-01
    0.917780939241429E+00   -0.348126399146016E-01
    0.943133089423016E+00   -0.358207903045227E-01
    0.963456035844265E+00   -0.363668158781305E-01
    0.978807972518516E+00   -0.364753829925089E-01
    0.989241407160302E+00   -0.361684016974008E-01
    0.994795275020035E+00   -0.354820988197000E-01
    0.995503027032344E+00   -0.344474666573500E-01
    0.991388209525627E+00   -0.331058806174730E-01
    0.982470136979281E+00   -0.314933068143694E-01
    0.968761246141792E+00   -0.296526621876059E-01
    0.950271060969825E+00   -0.276222602412942E-01
    0.927004470167272E+00   -0.254446013750969E-01
    0.898964350434601E+00   -0.231585620583881E-01
    0.866150458462938E+00   -0.208051780866841E-01
    0.828560785612979E+00   -0.184225307807116E-01
    0.786191065404258E+00   -0.160495930415136E-01
    0.739034726780014E+00   -0.137224459366241E-01
    0.687083153728610E+00   -0.114775987196639E-01
    0.630324002638514E+00   -0.934794956500033E-02
    0.568742341603548E+00   -0.736722207898643E-02
    0.502317143917633E+00   -0.556399263480911E-02
    0.431023290688243E+00   -0.396929688260733E-02
    0.354826350339355E+00   -0.260689605152746E-02
    0.273685184986372E+00   -0.150565924235896E-02
    0.187545715468820E+00   -0.685071475591635E-03
    0.963437816788163E-01   -0.176141498937193E-03
    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00
    0.100273707549181E+00   -0.482145355407978E-03
    0.196133172633273E+00   -0.190793142124880E-02
    0.287183839421888E+00   -0.424986321481922E-02
    0.372955870202667E+00   -0.740548958663169E-02
    0.453200768410772E+00   -0.111416841750285E-01
    0.527679787977152E+00   -0.152355520634337E-01
    0.596341933011194E+00   -0.194504948438589E-01
    0.659166357559207E+00   -0.235796580543224E-01
    0.716222960682921E+00   -0.274581493469220E-01
    0.767620468640268E+00   -0.309583836397828E-01
    0.813468240068038E+00   -0.339976641767568E-01
    0.853907171902004E+00   -0.365227826904202E-01
    0.889041203360014E+00   -0.385104492207992E-01
    0.918995549584252E+00   -0.399566591369973E-01
    0.943851552755293E+00   -0.408725982055788E-01
    0.963704075101329E+00   -0.412813262414095E-01
    0.978609827458113E+00   -0.412120703877686E-01
    0.988634024994032E+00   -0.407013210639317E-01
    0.993812549835280E+00   -0.397868566503613E-01
    0.994186801101089E+00   -0.385110928419603E-01
    0.989777091127167E+00   -0.369152801955646E-01
    0.980607457303662E+00   -0.350438051310567E-01
    0.966687456991467E+00   -0.329387759110154E-01
    0.948029164548117E+00   -0.306444542291834E-01
    0.924635043346652E+00   -0.282024757103508E-01
    0.896509064513004E+00   -0.256557959725375E-01
    0.863648888861642E+00   -0.230448740244396E-01
    0.826052654512792E+00   -0.204105985277223E-01
    0.783714076526695E+00   -0.177918131858679E-01
    0.736626190069064E+00   -0.152267494013802E-01
    0.684778113327571E+00   -0.127523074917630E-01
    0.628156985112248E+00   -0.104035742203400E-01
    0.566745040879663E+00   -0.821526322722014E-02
    0.500521175874973E+00   -0.621899945442331E-02
    0.429456729206031E+00   -0.444756372338062E-02
    0.353518479073918E+00   -0.292949841261658E-02
    0.272661364173083E+00   -0.169639103224038E-02
    0.186835007748605E+00   -0.774877943830407E-03
    0.959720384386711E-01   -0.199484831366045E-03
    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00
    0.101299559405008E+00   -0.563341692459345E-03
    0.198282576650317E+00   -0.241822902151405E-02
    0.290291765148779E+00   -0.536924944182895E-02
    0.376829447461872E+00   -0.929638978276160E-02
    0.457549078979377E+00   -0.138346245194518E-01
    0.532247358454111E+00   -0.187209367954023E-01
    0.600861847868328E+00   -0.236243671778817E-01
    0.663452581560974E+00   -0.283345106045680E-01
    0.720116657677625E+00   -0.326434892864904E-01
    0.771023368453739E+00   -0.364421644212482E-01
    0.816321325733630E+00   -0.396522228536937E-01
    0.856179333755432E+00   -0.422394409409267E-01
    0.890732473512418E+00   -0.442008374418304E-01
    0.920113824104983E+00   -0.455449466944974E-01
    0.944426501005738E+00   -0.463052454140856E-01
    0.963763842807613E+00   -0.465109346347265E-01
    0.978196956097350E+00   -0.462102446943930E-01
    0.987786202058046E+00   -0.454413909601998E-01
    0.992576766558862E+00   -0.442568000948838E-01
    0.992604679124783E+00   -0.426980809237889E-01
    0.987896144243854E+00   -0.408172180421979E-01
    0.978470398526388E+00   -0.386566144460487E-01
    0.964340588572342E+00   -0.362660114888274E-01
    0.945514833526846E+00   -0.336873753397926E-01
    0.921997609614485E+00   -0.309676792352094E-01
    0.893789703188772E+00   -0.281477773237960E-01
    0.860889709399515E+00   -0.252718839796531E-01
    0.823293129287779E+00   -0.223792569079625E-01
    0.780993917129329E+00   -0.195115606332006E-01
    0.733982737725723E+00   -0.167060217088005E-01
    0.682248624496948E+00   -0.140020678496414E-01
    0.625776330678575E+00   -0.114345353050483E-01
    0.564548156962212E+00   -0.904104704538424E-02
    0.498540396666177E+00   -0.685390442759500E-02
    0.427725306416553E+00   -0.490985575988356E-02
    0.352066864844834E+00   -0.323927648782519E-02
    0.271522767812766E+00   -0.187927043544097E-02
    0.186040062555835E+00   -0.859639176101377E-03
    0.955570593026759E-01   -0.221845610168596E-03
    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00
    0.102726868662539E+00   -0.723276837114645E-03
    0.201040588060481E+00   -0.311753050162597E-02
    0.294207146037974E+00   -0.686436956007647E-02
    0.381557950970242E+00   -0.117111191587731E-01
    0.462791105816927E+00   -0.172347184579493E-01
    0.537605455825758E+00   -0.230133026861560E-01
    0.606043828404514E+00   -0.286847471507562E-01
    0.668234974648886E+00   -0.339712718737741E-01
    0.724346653975862E+00   -0.386873551399589E-01
    0.774623801822244E+00   -0.427217212123562E-01
    0.819242476435341E+00   -0.460253557988174E-01
    0.858424668169069E+00   -0.485923189025556E-01
    0.892309595623148E+00   -0.504382289562487E-01
    0.921061539129118E+00   -0.516015884497697E-01
    0.944778690693588E+00   -0.521248953785616E-01
    0.963571757950578E+00   -0.520617262352251E-01
    0.977504722346421E+00   -0.514631172045929E-01
    0.986647429078889E+00   -0.503851236098841E-01
    0.991038436910960E+00   -0.488796212779816E-01
    0.990718857759502E+00   -0.470006076619297E-01
    0.985709547605322E+00   -0.447979946082772E-01
    0.976032332317322E+00   -0.423224983557088E-01
    0.961696294408440E+00   -0.396213343810062E-01
    0.942710700126182E+00   -0.367418996730335E-01
    0.919076978346048E+00   -0.337287754033182E-01
    0.890796239880441E+00   -0.306263214073820E-01
    0.857864707659935E+00   -0.274767977153215E-01
    0.820277805691020E+00   -0.243218254371025E-01
    0.778027451193625E+00   -0.212017070228424E-01
    0.731104188969180E+00   -0.181555798974577E-01
    0.679495053627462E+00   -0.152222004982543E-01
    0.623185026767525E+00   -0.124385236526542E-01
    0.562154252263986E+00   -0.984229665314561E-02
    0.496380098158584E+00   -0.746878850717920E-02
    0.425832505098428E+00   -0.535579916139226E-02
    0.350478002180694E+00   -0.353805972551504E-02
    0.270272109331300E+00   -0.205474552326805E-02
    0.185166565956504E+00   -0.941624692495790E-03
    0.950981753914396E-01   -0.243050138515328E-03
    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00
    0.104519814637468E+00   -0.103478675873003E-02
    0.204530887511419E+00   -0.413457767337233E-02
    0.299123274191222E+00   -0.891453583211470E-02
    0.387417698409604E+00   -0.149365614495417E-01
    0.469044053685766E+00   -0.216059758089471E-01
    0.543860329277427E+00   -0.284457450530375E-01
    0.611904890580689E+00   -0.348984209412770E-01
    0.673483193465106E+00   -0.407294648919303E-01
    0.728853896460617E+00   -0.457575047924491E-01
    0.778329426329939E+00   -0.499148323089409E-01
    0.822147248222968E+00   -0.531958661292311E-01
    0.860542361223488E+00   -0.556193250526877E-01
    0.893691212066993E+00   -0.572449748566446E-01
    0.921750917359762E+00   -0.581210700836133E-01
    0.944840532030490E+00   -0.583239306083889E-01
    0.963058824995053E+00   -0.579086621694239E-01
    0.976481342839809E+00   -0.569498941245785E-01
    0.985166779951509E+00   -0.555013217789562E-01
    0.989160161072323E+00   -0.536306651636075E-01
    0.988493687840774E+00   -0.513880324412308E-01
    0.983191831378353E+00   -0.488337499146647E-01
    0.973269755853600E+00   -0.460143224529495E-01
    0.958738513975239E+00   -0.429837096055140E-01
    0.939602534343363E+00   -0.397853736045318E-01
    0.915864249134991E+00   -0.364682376865280E-01
    0.887521264436625E+00   -0.330732946158738E-01
    0.854570272064591E+00   -0.296456779279949E-01
    0.817004081505119E+00   -0.262243534041304E-01
    0.774814888431271E+00   -0.228517640869104E-01
    0.727991150026508E+00   -0.195651934023947E-01
    0.676520344697580E+00   -0.164054381781299E-01
    0.620385627622255E+00   -0.134084932973705E-01
    0.559568192238259E+00   -0.106146159974528E-01
    0.494043707258234E+00   -0.805912964259394E-02
    0.423784329828502E+00   -0.578329442379445E-02
    0.348755061150819E+00   -0.382303395952194E-02
    0.268915421279087E+00   -0.222220057401099E-02
    0.184216028773621E+00   -0.101890667684942E-02
    0.945999524175620E-01   -0.263384868701213E-03
    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00
    0.106685873228699E+00   -0.160020092475407E-02
    0.208811735119712E+00   -0.553239576877270E-02
    0.305393653993794E+00   -0.117034267509100E-01
    0.394684265173701E+00   -0.192584043216329E-01
    0.476549670771441E+00   -0.273401416052835E-01
    0.551032304306531E+00   -0.352670144987236E-01
    0.618380043960888E+00   -0.425075370498895E-01
    0.679089718631968E+00   -0.487743667107265E-01
    0.733485616443117E+00   -0.539684765028538E-01
    0.782001967454350E+00   -0.580962017114790E-01
    0.824878748899674E+00   -0.611913989317646E-01
